id,SCSORF_01_RAW,SCSORF_02_RAW,SCSORF_03_RAW,SCSORF_04_RAW,SCSORF_05_RAW,SCSORF_06_RAW,SCSORF_07_RAW,SCSORF_08_RAW,SCSORF_09_RAW,SCSORF_10_RAW,SCSORF_01_DIR,SCSORF_02_DIR,SCSORF_03_DIR,SCSORF_04_DIR,SCSORF_05_DIR,SCSORF_06_DIR,SCSORF_07_DIR,SCSORF_08_DIR,SCSORF_09_DIR,SCSORF_10_DIR,SCSORF_RAW_NA,SCSORF_DIR_NA,SCSORF_DIRt
3oos01o77d,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,2,2,2,2,2,2,2,2,2,2,0,0,20
3q4xlbxfqm,En desacuerdo,En desacuerdo,De acuerdo,En desacuerdo,En desacuerdo,De acuerdo,De acuerdo,En desacuerdo,En desacuerdo,En desacuerdo,2,2,3,2,2,3,3,2,2,2,0,0,23
3uuhjuhvx7,En desacuerdo,Fuertemente en desacuerdo,De acuerdo,De acuerdo,Fuertemente en desacuerdo,En desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,En desacuerdo,2,1,3,3,1,2,1,1,1,2,0,0,17
3va8adj854,De acuerdo,De acuerdo,De acuerdo,De acuerdo,En desacuerdo,De acuerdo,De acuerdo,Fuertemente de acuerdo,En desacuerdo,De acuerdo,3,3,3,3,2,3,3,4,2,3,0,0,29
3wctuj3c5l,Fuertemente de acuerdo,Fuertemente en desacuerdo,De acuerdo,Fuertemente de acuerdo,De acuerdo,De acuerdo,Fuertemente en desacuerdo,De acuerdo,De acuerdo,De acuerdo,4,1,3,4,3,3,1,3,3,3,0,0,28
3zdt3bh6qx,De acuerdo,En desacuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,En desacuerdo,De acuerdo,En desacuerdo,De acuerdo,3,2,3,3,3,3,2,3,2,3,0,0,27
42rtgjv3d5,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,2,2,2,2,2,2,2,2,2,2,0,0,20
440dgr2s32,En desacuerdo,Fuertemente en desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,2,1,2,2,2,2,2,2,2,2,0,0,19
46lzkwh057,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,1,1,1,1,1,1,1,1,1,1,0,0,10
48d0zwqrrz,Fuertemente en desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,1,2,2,2,2,2,2,2,2,2,0,0,19
49t8wtq8vq,En desacuerdo,En desacuerdo,En desacuerdo,De acuerdo,En desacuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,2,2,2,3,2,3,3,3,3,3,0,0,26
4bbc9tyubj,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,1,1,1,1,1,1,1,1,1,1,0,0,10
4co0gk5xv1,Fuertemente de acuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,4,1,1,1,1,1,1,1,1,1,0,0,13
4erkm6ghx5,Fuertemente de acuerdo,Fuertemente de acuerdo,Fuertemente de acuerdo,Fuertemente de acuerdo,Fuertemente de acuerdo,De acuerdo,Fuertemente de acuerdo,Fuertemente de acuerdo,De acuerdo,Fuertemente de acuerdo,4,4,4,4,4,3,4,4,3,4,0,0,38
4ffwfstz9n,Fuertemente de acuerdo,Fuertemente en desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,4,1,2,2,2,2,2,2,2,2,0,0,21
4o8jzv6j6e,En desacuerdo,De acuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,De acuerdo,En desacuerdo,En desacuerdo,2,3,2,2,2,2,2,3,2,2,0,0,22
4o8k81tjnm,En desacuerdo,Fuertemente en desacuerdo,De acuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente de acuerdo,De acuerdo,De acuerdo,Fuertemente en desacuerdo,En desacuerdo,2,1,3,1,1,4,3,3,1,2,0,0,21
4qqpa1z4ok,De acuerdo,De acuerdo,Fuertemente de acuerdo,Fuertemente de acuerdo,En desacuerdo,De acuerdo,De acuerdo,En desacuerdo,En desacuerdo,De acuerdo,3,3,4,4,2,3,3,2,2,3,0,0,29
4tangf5m2x,En desacuerdo,Fuertemente en desacuerdo,De acuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,De acuerdo,De acuerdo,En desacuerdo,2,1,3,2,2,2,2,3,3,2,0,0,22
4vc2mzdc4w,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,Fuertemente en desacuerdo,1,1,1,1,1,1,2,2,2,1,0,0,13
4y80ydll2f,Fuertemente en desacuerdo,Fuertemente en desacuerdo,De acuerdo,De acuerdo,Fuertemente en desacuerdo,De acuerdo,En desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,De acuerdo,1,1,3,3,1,3,2,1,1,3,0,0,19
4ygdug14fo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,2,2,2,2,2,2,2,2,2,2,0,0,20
51hljkccpr,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,1,1,1,1,1,1,1,1,1,1,0,0,10
52sdo4ywuc,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,2,2,2,2,2,2,2,2,2,2,0,0,20
52xf1jf34a,Fuertemente de acuerdo,Fuertemente de acuerdo,Fuertemente de acuerdo,Fuertemente de acuerdo,Fuertemente de acuerdo,Fuertemente de acuerdo,Fuertemente de acuerdo,Fuertemente de acuerdo,Fuertemente de acuerdo,Fuertemente de acuerdo,4,4,4,4,4,4,4,4,4,4,0,0,40
53hu4vj55h,De acuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,3,2,2,2,2,2,2,2,2,2,0,0,21
5522565184,En desacuerdo,Fuertemente en desacuerdo,De acuerdo,En desacuerdo,Fuertemente en desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,2,1,3,2,1,2,2,2,1,1,0,0,17
55chz3kw8e,De acuerdo,De acuerdo,Fuertemente de acuerdo,Fuertemente de acuerdo,De acuerdo,Fuertemente de acuerdo,Fuertemente de acuerdo,De acuerdo,En desacuerdo,De acuerdo,3,3,4,4,3,4,4,3,2,3,0,0,33
566zwesa4u,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,En desacuerdo,De acuerdo,En desacuerdo,En desacuerdo,En desacuerdo,1,1,1,1,1,2,3,2,2,2,0,0,16
57sfa6s28l,De acuerdo,Fuertemente en desacuerdo,De acuerdo,En desacuerdo,En desacuerdo,De acuerdo,Fuertemente en desacuerdo,De acuerdo,En desacuerdo,Fuertemente en desacuerdo,3,1,3,2,2,3,1,3,2,1,0,0,21
58g65e3v8f,En desacuerdo,En desacuerdo,En desacuerdo,De acuerdo,En desacuerdo,En desacuerdo,De acuerdo,En desacuerdo,En desacuerdo,En desacuerdo,2,2,2,3,2,2,3,2,2,2,0,0,22
59623043,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,Fuertemente en desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,De acuerdo,2,2,2,2,1,2,2,2,2,3,0,0,20
59u2aq01p4,De acuerdo,De acuerdo,De acuerdo,Fuertemente de acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,En desacuerdo,De acuerdo,3,3,3,4,3,3,3,3,2,3,0,0,30
5dq4cq8cb9,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,Fuertemente de acuerdo,Fuertemente de acuerdo,De acuerdo,De acuerdo,De acuerdo,3,3,3,3,3,4,4,3,3,3,0,0,32
5gxf48qa2o,Fuertemente de acuerdo,En desacuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,Fuertemente de acuerdo,De acuerdo,De acuerdo,De acuerdo,4,2,3,3,3,3,4,3,3,3,0,0,31
5lhjf3f5pf,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,1,1,1,1,1,1,1,1,1,1,0,0,10
5mdboqub11,De acuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,De acuerdo,En desacuerdo,3,2,2,2,2,2,2,2,3,2,0,0,22
5mmjpwp6p4,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,1,1,1,1,1,1,1,1,1,1,0,0,10
5pxewmyh54,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,De acuerdo,En desacuerdo,1,1,1,1,1,2,2,2,3,2,0,0,16
5qu3gam1mn,De acuerdo,En desacuerdo,De acuerdo,De acuerdo,En desacuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,En desacuerdo,3,2,3,3,2,3,3,3,3,2,0,0,27
5rxe1wy6bk,Fuertemente en desacuerdo,Fuertemente en desacuerdo,En desacuerdo,En desacuerdo,Fuertemente en desacuerdo,En desacuerdo,Fuertemente en desacuerdo,En desacuerdo,De acuerdo,Fuertemente en desacuerdo,1,1,2,2,1,2,1,2,3,1,0,0,16
5s4c08b3ze,En desacuerdo,De acuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,De acuerdo,De acuerdo,En desacuerdo,2,3,2,2,2,2,2,3,3,2,0,0,23
5s9fd2uwmb,En desacuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,En desacuerdo,De acuerdo,2,3,3,3,3,3,3,3,2,3,0,0,28
5sul0uzgnz,Fuertemente de acuerdo,Fuertemente de acuerdo,Fuertemente de acuerdo,Fuertemente de acuerdo,Fuertemente de acuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,4,4,4,4,4,1,1,1,1,1,0,0,25
5te70nks2d,De acuerdo,De acuerdo,Fuertemente de acuerdo,Fuertemente de acuerdo,De acuerdo,De acuerdo,Fuertemente de acuerdo,En desacuerdo,De acuerdo,De acuerdo,3,3,4,4,3,3,4,2,3,3,0,0,32
5waf6pr99j,En desacuerdo,Fuertemente en desacuerdo,En desacuerdo,En desacuerdo,Fuertemente en desacuerdo,De acuerdo,De acuerdo,En desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,2,1,2,2,1,3,3,2,1,1,0,0,18
5ysz1t80sp,Fuertemente de acuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,4,1,1,1,1,1,1,1,1,1,0,0,13
5zqneztnb5,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,2,2,2,2,2,2,2,2,2,2,0,0,20
613aatfzyq,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,1,1,1,1,1,1,1,1,1,1,0,0,10
649wwbc46k,Fuertemente en desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,De acuerdo,En desacuerdo,En desacuerdo,En desacuerdo,1,2,2,2,2,2,3,2,2,2,0,0,20
650415rgao,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,1,1,1,1,1,1,1,1,1,1,0,0,10
65rmkpqenl,Fuertemente en desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,Fuertemente en desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,1,2,2,2,1,2,2,2,2,2,0,0,18
664pp6q41o,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,2,2,2,2,2,2,2,2,2,2,0,0,20
68041813,De acuerdo,En desacuerdo,De acuerdo,En desacuerdo,En desacuerdo,De acuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,3,2,3,2,2,3,2,2,2,2,0,0,23
6bz6uag4dk,En desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,En desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,2,1,1,2,1,1,1,2,2,2,0,0,15
6ckerhy17c,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,1,1,1,1,1,1,1,1,1,1,0,0,10
6dn3lk6muo,En desacuerdo,En desacuerdo,De acuerdo,De acuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,2,2,3,3,2,2,2,2,2,2,0,0,22
6eaebmhr54,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,En desacuerdo,En desacuerdo,En desacuerdo,De acuerdo,3,3,3,3,3,3,2,2,2,3,0,0,27
6eopr7l79z,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,En desacuerdo,De acuerdo,3,3,3,3,3,3,3,3,2,3,0,0,29
6fds5u6mcv,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,2,2,2,2,2,2,2,2,2,2,0,0,20
6fgblhs912,De acuerdo,En desacuerdo,De acuerdo,De acuerdo,De acuerdo,En desacuerdo,De acuerdo,De acuerdo,En desacuerdo,En desacuerdo,3,2,3,3,3,2,3,3,2,2,0,0,26
6l3wnmfvn0,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,Fuertemente de acuerdo,De acuerdo,De acuerdo,De acuerdo,3,3,3,3,3,3,4,3,3,3,0,0,31
6mv37bdu85,Fuertemente de acuerdo,De acuerdo,Fuertemente de acuerdo,Fuertemente de acuerdo,Fuertemente de acuerdo,Fuertemente de acuerdo,Fuertemente de acuerdo,Fuertemente de acuerdo,De acuerdo,De acuerdo,4,3,4,4,4,4,4,4,3,3,0,0,37
6oqllls9nm,En desacuerdo,Fuertemente en desacuerdo,En desacuerdo,En desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,En desacuerdo,En desacuerdo,Fuertemente en desacuerdo,2,1,2,2,1,1,1,2,2,1,0,0,15
6pktko39ex,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,1,1,1,1,1,1,1,1,1,1,0,0,10
6q7xzvtd35,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,1,1,1,1,1,1,1,1,1,1,0,0,10
6swtupt5xr,En desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,De acuerdo,En desacuerdo,En desacuerdo,2,1,1,1,2,2,2,3,2,2,0,0,18
6usbzwa17h,Fuertemente de acuerdo,Fuertemente de acuerdo,Fuertemente de acuerdo,Fuertemente de acuerdo,Fuertemente de acuerdo,Fuertemente de acuerdo,Fuertemente de acuerdo,De acuerdo,De acuerdo,De acuerdo,4,4,4,4,4,4,4,3,3,3,0,0,37
6yon59jyyh,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,3,3,3,3,3,3,3,3,3,3,0,0,30
6zdtz6b3wm,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,1,1,1,1,1,1,1,1,1,1,0,0,10
6zq4shfhao,Fuertemente en desacuerdo,En desacuerdo,De acuerdo,De acuerdo,En desacuerdo,De acuerdo,De acuerdo,En desacuerdo,En desacuerdo,En desacuerdo,1,2,3,3,2,3,3,2,2,2,0,0,23
71xg31qmpf,En desacuerdo,Fuertemente en desacuerdo,De acuerdo,De acuerdo,En desacuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,En desacuerdo,2,1,3,3,2,3,3,3,3,2,0,0,25
726m18mmnu,En desacuerdo,Fuertemente en desacuerdo,En desacuerdo,De acuerdo,Fuertemente en desacuerdo,En desacuerdo,De acuerdo,De acuerdo,En desacuerdo,En desacuerdo,2,1,2,3,1,2,3,3,2,2,0,0,21
73516375,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,De acuerdo,En desacuerdo,En desacuerdo,2,2,2,2,2,2,2,3,2,2,0,0,21
73nrnhlkpe,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,1,1,1,1,1,1,1,1,1,1,0,0,10
7523bteq4w,Fuertemente de acuerdo,Fuertemente de acuerdo,Fuertemente de acuerdo,Fuertemente de acuerdo,De acuerdo,Fuertemente de acuerdo,Fuertemente de acuerdo,Fuertemente de acuerdo,De acuerdo,Fuertemente de acuerdo,4,4,4,4,3,4,4,4,3,4,0,0,38
754nqmadud,En desacuerdo,Fuertemente en desacuerdo,En desacuerdo,En desacuerdo,Fuertemente en desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,2,1,2,2,1,2,2,2,2,2,0,0,18
75vr3y2we9,Fuertemente en desacuerdo,Fuertemente en desacuerdo,En desacuerdo,En desacuerdo,Fuertemente en desacuerdo,En desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,En desacuerdo,En desacuerdo,1,1,2,2,1,2,1,1,2,2,0,0,15
7chnd7jqpy,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,3,3,3,3,3,3,3,3,3,3,0,0,30
7eswr199y7,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,1,1,1,1,1,1,1,1,1,1,0,0,10
7lxvs7tjhy,De acuerdo,En desacuerdo,De acuerdo,De acuerdo,En desacuerdo,De acuerdo,Fuertemente en desacuerdo,De acuerdo,En desacuerdo,Fuertemente de acuerdo,3,2,3,3,2,3,1,3,2,4,0,0,26
7md4q0jsp3,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,1,1,1,1,1,1,1,1,1,1,0,0,10
7meuscuc92,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,1,1,1,1,1,1,1,1,1,1,0,0,10
7nq0yu29gg,En desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,En desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,En desacuerdo,2,1,1,1,1,2,1,1,1,2,0,0,13
7q5x5pm8cj,En desacuerdo,Fuertemente en desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,2,1,2,2,2,2,2,2,2,2,0,0,19
7q9r270w7b,De acuerdo,Fuertemente de acuerdo,Fuertemente de acuerdo,Fuertemente de acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,Fuertemente de acuerdo,3,4,4,4,3,3,3,3,3,4,0,0,34
7rwt3yrohk,Fuertemente de acuerdo,En desacuerdo,De acuerdo,De acuerdo,En desacuerdo,De acuerdo,Fuertemente de acuerdo,De acuerdo,De acuerdo,De acuerdo,4,2,3,3,2,3,4,3,3,3,0,0,30
7u7sa47h79,En desacuerdo,En desacuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,En desacuerdo,De acuerdo,En desacuerdo,De acuerdo,2,2,3,3,3,3,2,3,2,3,0,0,26
7xp8htlnlx,En desacuerdo,Fuertemente en desacuerdo,En desacuerdo,De acuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,2,1,2,3,2,2,2,2,2,2,0,0,20
7xw0g7kx2n,En desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,En desacuerdo,De acuerdo,En desacuerdo,De acuerdo,En desacuerdo,2,1,1,1,1,2,3,2,3,2,0,0,18
7zqhmbexsk,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,1,1,1,1,1,1,1,1,1,1,0,0,10
81qcpq62fd,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,1,1,1,1,1,1,1,1,1,1,0,0,10
833fah8xk5,De acuerdo,Fuertemente de acuerdo,Fuertemente de acuerdo,Fuertemente de acuerdo,En desacuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,En desacuerdo,3,4,4,4,2,3,3,3,3,2,0,0,31
83acj2utfl,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,De acuerdo,De acuerdo,En desacuerdo,En desacuerdo,2,2,2,2,2,2,3,3,2,2,0,0,22
83dgzovsus,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,2,2,2,2,2,2,2,2,2,2,0,0,20
83ytp1f6wd,En desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,En desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,De acuerdo,De acuerdo,En desacuerdo,De acuerdo,2,1,1,2,1,1,3,3,2,3,0,0,19
85fqm1znj1,De acuerdo,En desacuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,3,2,3,3,3,3,3,3,3,3,0,0,29
86y9s7s027,Fuertemente en desacuerdo,Fuertemente en desacuerdo,De acuerdo,En desacuerdo,Fuertemente en desacuerdo,En desacuerdo,En desacuerdo,De acuerdo,De acuerdo,Fuertemente en desacuerdo,1,1,3,2,1,2,2,3,3,1,0,0,19
89065193,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,2,2,2,2,2,2,2,2,2,2,0,0,20
89526622,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,1,1,1,1,1,1,1,1,1,1,0,0,10
8a05r77m9u,En desacuerdo,En desacuerdo,De acuerdo,En desacuerdo,En desacuerdo,De acuerdo,De acuerdo,De acuerdo,Fuertemente en desacuerdo,En desacuerdo,2,2,3,2,2,3,3,3,1,2,0,0,23
8hd6p9ax28,En desacuerdo,De acuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,De acuerdo,En desacuerdo,En desacuerdo,2,3,2,2,2,2,2,3,2,2,0,0,22
