id,AIM_01_RAW,AIM_02_RAW,AIM_03_RAW,AIM_04_RAW,AIM_05_RAW,AIM_06_RAW,AIM_07_RAW,AIM_08_RAW,AIM_09_RAW,AIM_10_RAW,AIM_01_DIR,AIM_02_DIR,AIM_03_DIR,AIM_04_DIR,AIM_05_DIR,AIM_06_DIR,AIM_07_DIR,AIM_08_DIR,AIM_09_DIR,AIM_10_DIR,AIM_RAW_NA,AIM_DIR_NA,AIM_TramoIngreso_DIRd,AIM_DIRt
3dwxo4ek8z,Universitaria completa (carreras de 4 o más años); oficial de FFAA y Carabineros.,"Alto ejecutivo (gerente general o gerente de área o sector) de empresa privadas o pública- Director o dueño de grandes empresa- Alto directivo del poder ejecutivo, de los cuerpos legislativos y la administración pública (incluye oficiales de FFAA y Carabineros).",4,NA,NA,NA,1.663.000 – 2.899.000,NA,NA,NA,9,9,4,NA,NA,NA,5,NA,NA,NA,6,6,5,c1a
3eslm14chc,Universitaria incompleta (carreras de 4 o más años).,"Alto ejecutivo (gerente general o gerente de área o sector) de empresa privadas o pública- Director o dueño de grandes empresa- Alto directivo del poder ejecutivo, de los cuerpos legislativos y la administración pública (incluye oficiales de FFAA y Carabineros).",6,NA,NA,NA,NA,NA,Más de 6.717.000,NA,8,9,6,NA,NA,NA,NA,NA,7,NA,6,6,7,c1a
3fq6nf6bwz,Universitaria completa (carreras de 4 o más años); oficial de FFAA y Carabineros.,"Profesionales, científicos e intelectuales.",2,NA,1.024.000 – 1.785.000,NA,NA,NA,NA,NA,9,8,2,NA,5,NA,NA,NA,NA,NA,6,6,5,c1a
3g07zjcf8w,"Postgrado (postítulo, master, magíster, doctor).","Alto ejecutivo (gerente general o gerente de área o sector) de empresa privadas o pública- Director o dueño de grandes empresa- Alto directivo del poder ejecutivo, de los cuerpos legislativos y la administración pública (incluye oficiales de FFAA y Carabineros).",2,NA,Más de 3.113.000,NA,NA,NA,NA,NA,10,9,2,NA,7,NA,NA,NA,NA,NA,6,6,7,ab
3mmj9860tp,Universitaria completa (carreras de 4 o más años); oficial de FFAA y Carabineros.,"Profesionales, científicos e intelectuales.",4,NA,NA,NA,2.900.000 – 5.057.000,NA,NA,NA,9,8,4,NA,NA,NA,6,NA,NA,NA,6,6,6,c1a
3oos01o77d,Básica completa; primaria o preparatoria completa.,Empleados de oficina públicos y privados.,3,NA,NA,447 mil – 779 mil,NA,NA,NA,NA,3,6,3,NA,NA,3,NA,NA,NA,NA,6,6,3,c3
3q4xlbxfqm,"Postgrado (postítulo, master, magíster, doctor).","Alto ejecutivo (gerente general o gerente de área o sector) de empresa privadas o pública- Director o dueño de grandes empresa- Alto directivo del poder ejecutivo, de los cuerpos legislativos y la administración pública (incluye oficiales de FFAA y Carabineros).",3,NA,NA,1.360.000 – 2.370.000,NA,NA,NA,NA,10,9,3,NA,NA,5,NA,NA,NA,NA,6,6,5,c1a
3uuhjuhvx7,Universitaria incompleta (carreras de 4 o más años).,"Otros grupos no identificados (incluye rentistas, personas en situación de discapacidad, etc.)",2,NA,Menos de 194 mil,NA,NA,NA,NA,NA,8,10,2,NA,1,NA,NA,NA,NA,NA,6,6,1,d
3va8adj854,Media científico humanista o media técnico profesional completa; humanidades completas.,Empleados de oficina públicos y privados.,3,NA,NA,Menos de 257 mil,NA,NA,NA,NA,5,6,3,NA,NA,1,NA,NA,NA,NA,6,6,1,e
3wctuj3c5l,"Postgrado (postítulo, master, magíster, doctor).","Alto ejecutivo (gerente general o gerente de área o sector) de empresa privadas o pública- Director o dueño de grandes empresa- Alto directivo del poder ejecutivo, de los cuerpos legislativos y la administración pública (incluye oficiales de FFAA y Carabineros).",4,NA,NA,NA,Más de 5.057.000,NA,NA,NA,10,9,4,NA,NA,NA,7,NA,NA,NA,6,6,7,ab
3zdt3bh6qx,"Postgrado (postítulo, master, magíster, doctor).","Profesionales, científicos e intelectuales.",1,1.100.000 – 1.916.000,NA,NA,NA,NA,NA,NA,10,8,1,6,NA,NA,NA,NA,NA,NA,6,6,6,c1a
42rtgjv3d5,Universitaria completa (carreras de 4 o más años); oficial de FFAA y Carabineros.,Empleados de oficina públicos y privados.,3,NA,NA,2.371.000 – 4.135.000,NA,NA,NA,NA,9,6,3,NA,NA,6,NA,NA,NA,NA,6,6,6,c1b
43bvgxa85z,Universitaria completa (carreras de 4 o más años); oficial de FFAA y Carabineros.,"Profesionales, científicos e intelectuales.",2,NA,1.024.000 – 1.785.000,NA,NA,NA,NA,NA,9,8,2,NA,5,NA,NA,NA,NA,NA,6,6,5,c1a
440dgr2s32,Universitaria completa (carreras de 4 o más años); oficial de FFAA y Carabineros.,"Alto ejecutivo (gerente general o gerente de área o sector) de empresa privadas o pública- Director o dueño de grandes empresa- Alto directivo del poder ejecutivo, de los cuerpos legislativos y la administración pública (incluye oficiales de FFAA y Carabineros).",4,NA,NA,NA,954 mil – 1.662.000,NA,NA,NA,9,9,4,NA,NA,NA,4,NA,NA,NA,6,6,4,c1b
46lzkwh057,Universitaria completa (carreras de 4 o más años); oficial de FFAA y Carabineros.,"Profesionales, científicos e intelectuales.",5,NA,NA,NA,NA,639 mil – 1.114.000 mil,NA,NA,9,8,5,NA,NA,NA,NA,3,NA,NA,6,6,3,c2
48d0zwqrrz,Universitaria completa (carreras de 4 o más años); oficial de FFAA y Carabineros.,"Profesionales, científicos e intelectuales.",3,NA,NA,2.371.000 – 4.135.000,NA,NA,NA,NA,9,8,3,NA,NA,6,NA,NA,NA,NA,6,6,6,c1a
49t8wtq8vq,"Postgrado (postítulo, master, magíster, doctor).","Profesionales, científicos e intelectuales.",1,1.100.000 – 1.916.000,NA,NA,NA,NA,NA,NA,10,8,1,6,NA,NA,NA,NA,NA,NA,6,6,6,c1a
4bbc9tyubj,"Postgrado (postítulo, master, magíster, doctor).","Profesionales, científicos e intelectuales.",1,NS/NR,NA,NA,NA,NA,NA,NA,10,8,1,99,NA,NA,NA,NA,NA,NA,6,6,99,NA
4co0gk5xv1,Universitaria completa (carreras de 4 o más años); oficial de FFAA y Carabineros.,"Alto ejecutivo (gerente general o gerente de área o sector) de empresa privadas o pública- Director o dueño de grandes empresa- Alto directivo del poder ejecutivo, de los cuerpos legislativos y la administración pública (incluye oficiales de FFAA y Carabineros).",4,NA,NA,NA,1.663.000 – 2.899.000,NA,NA,NA,9,9,4,NA,NA,NA,5,NA,NA,NA,6,6,5,c1a
4erkm6ghx5,Universitaria completa (carreras de 4 o más años); oficial de FFAA y Carabineros.,"Profesionales, científicos e intelectuales.",4,NA,NA,NA,2.900.000 – 5.057.000,NA,NA,NA,9,8,4,NA,NA,NA,6,NA,NA,NA,6,6,6,c1a
4ffwfstz9n,Universitaria incompleta (carreras de 4 o más años).,"Otros grupos no identificados (incluye rentistas, personas en situación de discapacidad, etc.)",4,NA,NA,NA,954 mil – 1.662.000,NA,NA,NA,8,10,4,NA,NA,NA,4,NA,NA,NA,6,6,4,c2
4o8jzv6j6e,"Postgrado (postítulo, master, magíster, doctor).",Empleados de oficina públicos y privados.,3,NA,NA,2.371.000 – 4.135.000,NA,NA,NA,NA,10,6,3,NA,NA,6,NA,NA,NA,NA,6,6,6,c1b
4o8k81tjnm,"Postgrado (postítulo, master, magíster, doctor).","Profesionales, científicos e intelectuales.",1,Más de 1.916.000,NA,NA,NA,NA,NA,NA,10,8,1,7,NA,NA,NA,NA,NA,NA,6,6,7,ab
4qqpa1z4ok,Media científico humanista o media técnico profesional completa; humanidades completas.,Operadores de instalaciones y máquinas y montadores / conductores de vehículos.,4,NA,NA,NA,547 mil – 953 mil,NA,NA,NA,5,5,4,NA,NA,NA,3,NA,NA,NA,6,6,3,c3
4tangf5m2x,"Postgrado (postítulo, master, magíster, doctor).","Profesionales, científicos e intelectuales.",4,NA,NA,NA,Más de 5.057.000,NA,NA,NA,10,8,4,NA,NA,NA,7,NA,NA,NA,6,6,7,ab
4vc2mzdc4w,Universitaria completa (carreras de 4 o más años); oficial de FFAA y Carabineros.,Empleados de oficina públicos y privados.,2,NA,1.786.000 – 3.113.000,NA,NA,NA,NA,NA,9,6,2,NA,6,NA,NA,NA,NA,NA,6,6,6,c1b
4y80ydll2f,"Postgrado (postítulo, master, magíster, doctor).","Profesionales, científicos e intelectuales.",3,NA,NA,Más de 4.135.000,NA,NA,NA,NA,10,8,3,NA,NA,7,NA,NA,NA,NA,6,6,7,ab
4ygdug14fo,"Postgrado (postítulo, master, magíster, doctor).","Profesionales, científicos e intelectuales.",6,NA,NA,NA,NA,NA,3.851.000 – 6.717.000,NA,10,8,6,NA,NA,NA,NA,NA,6,NA,6,6,6,c1a
51hljkccpr,"Postgrado (postítulo, master, magíster, doctor).","Alto ejecutivo (gerente general o gerente de área o sector) de empresa privadas o pública- Director o dueño de grandes empresa- Alto directivo del poder ejecutivo, de los cuerpos legislativos y la administración pública (incluye oficiales de FFAA y Carabineros).",3,NA,NA,Más de 4.135.000,NA,NA,NA,NA,10,9,3,NA,NA,7,NA,NA,NA,NA,6,6,7,ab
52sdo4ywuc,Universitaria completa (carreras de 4 o más años); oficial de FFAA y Carabineros.,"Alto ejecutivo (gerente general o gerente de área o sector) de empresa privadas o pública- Director o dueño de grandes empresa- Alto directivo del poder ejecutivo, de los cuerpos legislativos y la administración pública (incluye oficiales de FFAA y Carabineros).",4,NA,NA,NA,954 mil – 1.662.000,NA,NA,NA,9,9,4,NA,NA,NA,4,NA,NA,NA,6,6,4,c1b
52xf1jf34a,"Postgrado (postítulo, master, magíster, doctor).","Alto ejecutivo (gerente general o gerente de área o sector) de empresa privadas o pública- Director o dueño de grandes empresa- Alto directivo del poder ejecutivo, de los cuerpos legislativos y la administración pública (incluye oficiales de FFAA y Carabineros).",5,NA,NA,NA,NA,Más de 5.912.000,NA,NA,10,9,5,NA,NA,NA,NA,7,NA,NA,6,6,7,ab
53hu4vj55h,Universitaria completa (carreras de 4 o más años); oficial de FFAA y Carabineros.,Trabajadores de los servicios y vendedores de comercio y mercados.,4,NA,NA,NA,547 mil – 953 mil,NA,NA,NA,9,3,4,NA,NA,NA,3,NA,NA,NA,6,6,3,c3
5522565184,"Postgrado (postítulo, master, magíster, doctor).","Profesionales, científicos e intelectuales.",1,120 mil – 207 mil,NA,NA,NA,NA,NA,NA,10,8,1,2,NA,NA,NA,NA,NA,NA,6,6,2,c3
55chz3kw8e,"Postgrado (postítulo, master, magíster, doctor).","Profesionales, científicos e intelectuales.",3,NA,NA,2.371.000 – 4.135.000,NA,NA,NA,NA,10,8,3,NA,NA,6,NA,NA,NA,NA,6,6,6,c1a
566zwesa4u,Instituto técnico (CFT) o instituto profesional incompleto (carreras de 1 a 3 años).,Empleados de oficina públicos y privados.,2,NA,587 mil – 1.023.000,NA,NA,NA,NA,NA,6,6,2,NA,4,NA,NA,NA,NA,NA,6,6,4,c2
56v5wy3mg5,"Postgrado (postítulo, master, magíster, doctor).","Profesionales, científicos e intelectuales.",5,NA,NA,NA,NA,Más de 5.912.000,NA,NA,10,8,5,NA,NA,NA,NA,7,NA,NA,6,6,7,ab
57sfa6s28l,Universitaria incompleta (carreras de 4 o más años).,Trabajadores de los servicios y vendedores de comercio y mercados.,4,NA,NA,NA,1.663.000 – 2.899.000,NA,NA,NA,8,3,4,NA,NA,NA,5,NA,NA,NA,6,6,5,c2
58g65e3v8f,"Postgrado (postítulo, master, magíster, doctor).","Alto ejecutivo (gerente general o gerente de área o sector) de empresa privadas o pública- Director o dueño de grandes empresa- Alto directivo del poder ejecutivo, de los cuerpos legislativos y la administración pública (incluye oficiales de FFAA y Carabineros).",3,NA,NA,Más de 4.135.000,NA,NA,NA,NA,10,9,3,NA,NA,7,NA,NA,NA,NA,6,6,7,ab
59623043,Media científico humanista o media técnico profesional incompleta; humanidades incompletas.,"Trabajadores no calificados en ventas y servicios, peones agropecuarios, forestales, construcción, etc.",6,NA,NA,NA,NA,NA,Menos de 417 mil,NA,4,1,6,NA,NA,NA,NA,NA,1,NA,6,6,1,e
59u2aq01p4,"Postgrado (postítulo, master, magíster, doctor).","Profesionales, científicos e intelectuales.",1,Más de 1.916.000,NA,NA,NA,NA,NA,NA,10,8,1,7,NA,NA,NA,NA,NA,NA,6,6,7,ab
5dq4cq8cb9,Instituto técnico (CFT) o instituto profesional completo (carreras de 1 a 3 años); hasta suboficial de FFAA y Carabineros.,Técnicos y profesionales de nivel medio (incluye hasta suboficiales FFAA y Carabineros).,2,NA,1.024.000 – 1.785.000,NA,NA,NA,NA,NA,7,7,2,NA,5,NA,NA,NA,NA,NA,6,6,5,c1b
5gxf48qa2o,Universitaria completa (carreras de 4 o más años); oficial de FFAA y Carabineros.,"Profesionales, científicos e intelectuales.",2,NA,1.786.000 – 3.113.000,NA,NA,NA,NA,NA,9,8,2,NA,6,NA,NA,NA,NA,NA,6,6,6,c1a
5lhjf3f5pf,Universitaria incompleta (carreras de 4 o más años).,Trabajadores de los servicios y vendedores de comercio y mercados.,2,NA,587 mil – 1.023.000,NA,NA,NA,NA,NA,8,3,2,NA,4,NA,NA,NA,NA,NA,6,6,4,c2
5mdboqub11,"Postgrado (postítulo, master, magíster, doctor).","Profesionales, científicos e intelectuales.",2,NA,587 mil – 1.023.000,NA,NA,NA,NA,NA,10,8,2,NA,4,NA,NA,NA,NA,NA,6,6,4,c1b
5mmjpwp6p4,"Postgrado (postítulo, master, magíster, doctor).",Empleados de oficina públicos y privados.,2,NA,Más de 3.113.000,NA,NA,NA,NA,NA,10,6,2,NA,7,NA,NA,NA,NA,NA,6,6,7,c1a
5pxewmyh54,Universitaria completa (carreras de 4 o más años); oficial de FFAA y Carabineros.,"Alto ejecutivo (gerente general o gerente de área o sector) de empresa privadas o pública- Director o dueño de grandes empresa- Alto directivo del poder ejecutivo, de los cuerpos legislativos y la administración pública (incluye oficiales de FFAA y Carabineros).",5,NA,NA,NA,NA,Más de 5.912.000,NA,NA,9,9,5,NA,NA,NA,NA,7,NA,NA,6,6,7,ab
5qu3gam1mn,"Postgrado (postítulo, master, magíster, doctor).","Profesionales, científicos e intelectuales.",2,NA,Más de 3.113.000,NA,NA,NA,NA,NA,10,8,2,NA,7,NA,NA,NA,NA,NA,6,6,7,ab
5rxe1wy6bk,"Postgrado (postítulo, master, magíster, doctor).","Alto ejecutivo (gerente general o gerente de área o sector) de empresa privadas o pública- Director o dueño de grandes empresa- Alto directivo del poder ejecutivo, de los cuerpos legislativos y la administración pública (incluye oficiales de FFAA y Carabineros).",3,NA,NA,2.371.000 – 4.135.000,NA,NA,NA,NA,10,9,3,NA,NA,6,NA,NA,NA,NA,6,6,6,c1a
5s4c08b3ze,Universitaria completa (carreras de 4 o más años); oficial de FFAA y Carabineros.,"Alto ejecutivo (gerente general o gerente de área o sector) de empresa privadas o pública- Director o dueño de grandes empresa- Alto directivo del poder ejecutivo, de los cuerpos legislativos y la administración pública (incluye oficiales de FFAA y Carabineros).",3,NA,NA,780 mil – 1.359.000,NA,NA,NA,NA,9,9,3,NA,NA,4,NA,NA,NA,NA,6,6,4,c1b
5s9fd2uwmb,"Postgrado (postítulo, master, magíster, doctor).","Profesionales, científicos e intelectuales.",1,Más de 1.916.000,NA,NA,NA,NA,NA,NA,10,8,1,7,NA,NA,NA,NA,NA,NA,6,6,7,ab
5sul0uzgnz,Universitaria completa (carreras de 4 o más años); oficial de FFAA y Carabineros.,Empleados de oficina públicos y privados.,2,NA,1.024.000 – 1.785.000,NA,NA,NA,NA,NA,9,6,2,NA,5,NA,NA,NA,NA,NA,6,6,5,c1b
5te70nks2d,"Postgrado (postítulo, master, magíster, doctor).","Alto ejecutivo (gerente general o gerente de área o sector) de empresa privadas o pública- Director o dueño de grandes empresa- Alto directivo del poder ejecutivo, de los cuerpos legislativos y la administración pública (incluye oficiales de FFAA y Carabineros).",5,NA,NA,NA,NA,Más de 5.912.000,NA,NA,10,9,5,NA,NA,NA,NA,7,NA,NA,6,6,7,ab
5waf6pr99j,"Postgrado (postítulo, master, magíster, doctor).","Profesionales, científicos e intelectuales.",2,NA,1.786.000 – 3.113.000,NA,NA,NA,NA,NA,10,8,2,NA,6,NA,NA,NA,NA,NA,6,6,6,c1a
5ysz1t80sp,Media científico humanista o media técnico profesional completa; humanidades completas.,Operadores de instalaciones y máquinas y montadores / conductores de vehículos.,5,NA,NA,NA,NA,367 mil – 638 mil,NA,NA,5,5,5,NA,NA,NA,NA,2,NA,NA,6,6,2,d
5zqneztnb5,"Postgrado (postítulo, master, magíster, doctor).","Profesionales, científicos e intelectuales.",3,NA,NA,780 mil – 1.359.000,NA,NA,NA,NA,10,8,3,NA,NA,4,NA,NA,NA,NA,6,6,4,c1b
613aatfzyq,"Postgrado (postítulo, master, magíster, doctor).","Profesionales, científicos e intelectuales.",2,NA,Más de 3.113.000,NA,NA,NA,NA,NA,10,8,2,NA,7,NA,NA,NA,NA,NA,6,6,7,ab
649wwbc46k,Universitaria completa (carreras de 4 o más años); oficial de FFAA y Carabineros.,Empleados de oficina públicos y privados.,1,631 mil – 1.099.000,NA,NA,NA,NA,NA,NA,9,6,1,5,NA,NA,NA,NA,NA,NA,6,6,5,c1b
650415rgao,"Postgrado (postítulo, master, magíster, doctor).",Empleados de oficina públicos y privados.,2,NA,Más de 3.113.000,NA,NA,NA,NA,NA,10,6,2,NA,7,NA,NA,NA,NA,NA,6,6,7,c1a
65rmkpqenl,Instituto técnico (CFT) o instituto profesional completo (carreras de 1 a 3 años); hasta suboficial de FFAA y Carabineros.,Agricultores y trabajadores calificados agropecuarios y pesqueros.,2,NA,1.024.000 – 1.785.000,NA,NA,NA,NA,NA,7,4,2,NA,5,NA,NA,NA,NA,NA,6,6,5,c2
664pp6q41o,"Postgrado (postítulo, master, magíster, doctor).",Empleados de oficina públicos y privados.,1,1.100.000 – 1.916.000,NA,NA,NA,NA,NA,NA,10,6,1,6,NA,NA,NA,NA,NA,NA,6,6,6,c1b
68041813,Media científico humanista o media técnico profesional completa; humanidades completas.,"Trabajadores no calificados en ventas y servicios, peones agropecuarios, forestales, construcción, etc.",5,NA,NA,NA,NA,Menos de 367 mil,NA,NA,5,1,5,NA,NA,NA,NA,1,NA,NA,6,6,1,e
6bz6uag4dk,Instituto técnico (CFT) o instituto profesional incompleto (carreras de 1 a 3 años).,"Otros grupos no identificados (incluye rentistas, personas en situación de discapacidad, etc.)",4,NA,NA,NA,1.663.000 – 2.899.000,NA,NA,NA,6,10,4,NA,NA,NA,5,NA,NA,NA,6,6,5,c2
6ckerhy17c,Universitaria incompleta (carreras de 4 o más años).,"Profesionales, científicos e intelectuales.",3,NA,NA,Más de 4.135.000,NA,NA,NA,NA,8,8,3,NA,NA,7,NA,NA,NA,NA,6,6,7,c1a
6dn3lk6muo,Universitaria completa (carreras de 4 o más años); oficial de FFAA y Carabineros.,"Profesionales, científicos e intelectuales.",4,NA,NA,NA,954 mil – 1.662.000,NA,NA,NA,9,8,4,NA,NA,NA,4,NA,NA,NA,6,6,4,c1b
6eaebmhr54,"Postgrado (postítulo, master, magíster, doctor).","Profesionales, científicos e intelectuales.",1,1.100.000 – 1.916.000,NA,NA,NA,NA,NA,NA,10,8,1,6,NA,NA,NA,NA,NA,NA,6,6,6,c1a
6eopr7l79z,Universitaria completa (carreras de 4 o más años); oficial de FFAA y Carabineros.,"Profesionales, científicos e intelectuales.",3,NA,NA,780 mil – 1.359.000,NA,NA,NA,NA,9,8,3,NA,NA,4,NA,NA,NA,NA,6,6,4,c1b
6fds5u6mcv,"Postgrado (postítulo, master, magíster, doctor).","Profesionales, científicos e intelectuales.",3,NA,NA,2.371.000 – 4.135.000,NA,NA,NA,NA,10,8,3,NA,NA,6,NA,NA,NA,NA,6,6,6,c1a
6fgblhs912,Universitaria completa (carreras de 4 o más años); oficial de FFAA y Carabineros.,"Alto ejecutivo (gerente general o gerente de área o sector) de empresa privadas o pública- Director o dueño de grandes empresa- Alto directivo del poder ejecutivo, de los cuerpos legislativos y la administración pública (incluye oficiales de FFAA y Carabineros).",3,NA,NA,2.371.000 – 4.135.000,NA,NA,NA,NA,9,9,3,NA,NA,6,NA,NA,NA,NA,6,6,6,c1a
6l3wnmfvn0,Universitaria completa (carreras de 4 o más años); oficial de FFAA y Carabineros.,"Alto ejecutivo (gerente general o gerente de área o sector) de empresa privadas o pública- Director o dueño de grandes empresa- Alto directivo del poder ejecutivo, de los cuerpos legislativos y la administración pública (incluye oficiales de FFAA y Carabineros).",6,NA,NA,NA,NA,NA,1.266.000 mil – 2.207.000,NA,9,9,6,NA,NA,NA,NA,NA,4,NA,6,6,4,c1b
6mv37bdu85,Instituto técnico (CFT) o instituto profesional incompleto (carreras de 1 a 3 años).,"Trabajadores no calificados en ventas y servicios, peones agropecuarios, forestales, construcción, etc.",3,NA,NA,780 mil – 1.359.000,NA,NA,NA,NA,6,1,3,NA,NA,4,NA,NA,NA,NA,6,6,4,c3
6oqllls9nm,Media científico humanista o media técnico profesional incompleta; humanidades incompletas.,"Otros grupos no identificados (incluye rentistas, personas en situación de discapacidad, etc.)",2,NA,337 mil – 586 mil,NA,NA,NA,NA,NA,4,10,2,NA,3,NA,NA,NA,NA,NA,6,6,3,c3
6pktko39ex,Instituto técnico (CFT) o instituto profesional completo (carreras de 1 a 3 años); hasta suboficial de FFAA y Carabineros.,Trabajadores de los servicios y vendedores de comercio y mercados.,4,NA,NA,NA,547 mil – 953 mil,NA,NA,NA,7,3,4,NA,NA,NA,3,NA,NA,NA,6,6,3,c3
6q7xzvtd35,Instituto técnico (CFT) o instituto profesional completo (carreras de 1 a 3 años); hasta suboficial de FFAA y Carabineros.,"Profesionales, científicos e intelectuales.",1,1.100.000 – 1.916.000,NA,NA,NA,NA,NA,NA,7,8,1,6,NA,NA,NA,NA,NA,NA,6,6,6,c1a
6swtupt5xr,Media científico humanista o media técnico profesional completa; humanidades completas.,Trabajadores de los servicios y vendedores de comercio y mercados.,4,NA,NA,NA,Más de 5.057.000,NA,NA,NA,5,3,4,NA,NA,NA,7,NA,NA,NA,6,6,7,c1b
6usbzwa17h,"Postgrado (postítulo, master, magíster, doctor).","Alto ejecutivo (gerente general o gerente de área o sector) de empresa privadas o pública- Director o dueño de grandes empresa- Alto directivo del poder ejecutivo, de los cuerpos legislativos y la administración pública (incluye oficiales de FFAA y Carabineros).",3,NA,NA,2.371.000 – 4.135.000,NA,NA,NA,NA,10,9,3,NA,NA,6,NA,NA,NA,NA,6,6,6,c1a
6yon59jyyh,Media científico humanista o media técnico profesional completa; humanidades completas.,"Profesionales, científicos e intelectuales.",3,NA,NA,447 mil – 779 mil,NA,NA,NA,NA,5,8,3,NA,NA,3,NA,NA,NA,NA,6,6,3,c3
6zdtz6b3wm,"Postgrado (postítulo, master, magíster, doctor).","Profesionales, científicos e intelectuales.",3,NA,NA,780 mil – 1.359.000,NA,NA,NA,NA,10,8,3,NA,NA,4,NA,NA,NA,NA,6,6,4,c1b
6zq4shfhao,Instituto técnico (CFT) o instituto profesional incompleto (carreras de 1 a 3 años).,"Otros grupos no identificados (incluye rentistas, personas en situación de discapacidad, etc.)",3,NA,NA,257 mil – 446 mil,NA,NA,NA,NA,6,10,3,NA,NA,2,NA,NA,NA,NA,6,6,2,d
